x,y,z,vll_gwc,vll_gsc,fll_gsc,nn_gsc,nn_gwc,m
66658,57101,53849,0,0,0,0,0,50
67539,60116,54073,0,0,0,0,0,50
68108,60786,54217,0,0,0,0,0,50
68284,58494,54023,0,0,0,0,0,50
67126,58979,53650,0,0,0,0,0,50
68854,59138,53934,0,0,0,0,0,50
67905,58677,54295,0,0,0,0,0,50
67181,57090,53919,0,0,0,0,0,50
68968,59383,54230,0,0,0,0,0,50
68236,58985,54024,0,0,0,0,0,50
68660,58884,53210,0,0,0,0,0,50
67616,59877,53769,0,0,0,0,0,50
69693,58323,53370,0,0,0,0,0,50
67520,60152,54326,0,0,0,0,0,50
68185,59121,53603,0,0,0,0,0,50
67419,56795,53693,0,0,0,0,0,50
67937,59014,54151,0,0,0,0,0,50
66709,59754,53976,0,0,0,0,0,50
68237,60457,54261,0,0,0,0,0,50
67081,60300,54151,0,0,0,0,0,50
67561,60135,54203,0,0,0,0,0,50
68519,59043,54045,0,0,0,0,0,50
67845,59181,54468,0,0,0,0,0,50
68238,59573,54050,0,0,0,0,0,50
67287,60319,54250,0,0,0,0,0,50
66975,59925,54075,0,0,0,0,0,50
67703,60029,54172,0,0,0,0,0,50
68578,58983,53909,0,0,0,0,0,50
67975,58187,54123,0,0,0,0,0,50
68382,58974,54001,0,0,0,0,0,50
68657,58923,53663,0,0,0,0,0,50
67546,60304,54413,0,0,0,0,0,50
67691,58098,54203,0,0,0,0,0,50
68520,59023,53986,0,0,0,0,0,50
67840,60310,54598,0,0,0,0,0,50
67888,58696,54271,0,0,0,0,0,50
67753,60181,54586,0,0,0,0,0,50
67703,60234,54440,0,0,0,0,0,50
68530,59006,53976,0,0,0,0,0,50
68989,59020,53743,0,0,0,0,0,50
67688,60219,54403,0,0,0,0,0,50
68968,59325,54371,0,0,0,0,0,50
66735,56656,54035,0,0,0,0,0,50
67756,58013,54309,0,0,0,0,0,50
68629,59292,54246,0,0,0,0,0,50
68484,59336,53937,0,0,0,0,0,50
68331,59075,53729,0,0,0,0,0,50
67861,60164,54431,0,0,0,0,0,50
68869,58516,54008,0,0,0,0,0,50
67270,60214,54295,0,0,0,0,0,50
67342,60179,54340,0,0,0,0,0,50
68558,59007,54013,0,0,0,0,0,50
67136,59854,54199,0,0,0,0,0,50
68700,59294,54310,0,0,0,0,0,50
68875,58653,54072,0,0,0,0,0,50
68531,58994,54062,0,0,0,0,0,50
67815,60090,54481,0,0,0,0,0,50
67605,60237,54415,0,0,0,0,0,50
66503,56490,54087,0,0,0,0,0,50
66895,56566,54020,0,0,0,0,0,50
68519,59073,53953,0,0,0,0,0,50
74659,18347,24016,0,0,0,0,0,50
75237,18339,24043,0,0,0,0,0,50
74593,18210,23785,0,0,0,0,0,50
74815,18735,24537,0,0,0,0,0,50
73955,18154,24114,0,0,0,0,0,50
74837,18060,24161,0,0,0,0,0,50
75167,18579,24140,0,0,0,0,0,50
75228,19170,23758,0,0,0,0,0,50
74252,18829,24412,0,0,0,0,0,50
74755,18766,24328,0,0,0,0,0,50
74411,17980,24052,0,0,0,0,0,50
74678,18299,23768,0,0,0,0,0,50
75517,19081,24057,0,0,0,0,0,50
75066,19018,23712,0,0,0,0,0,50
73844,18054,24182,0,0,0,0,0,50
74550,18458,24456,0,0,0,0,0,50
74555,18332,24018,0,0,0,0,0,50
74458,18006,24129,0,0,0,0,0,50
73746,18418,24185,0,0,0,0,0,50
74745,18400,24244,0,0,0,0,0,50
74608,18557,24020,0,0,0,0,0,50
74426,18870,23761,0,0,0,0,0,50
74292,18274,23997,0,0,0,0,0,50
75235,18469,23112,0,0,0,0,0,50
74181,18521,24305,0,0,0,0,0,50
74450,18489,24119,0,0,0,0,0,50
74868,18271,23998,0,0,0,0,0,50
74753,18116,23884,0,0,0,0,0,50
74921,18231,24073,0,0,0,0,0,50
74324,18360,23994,0,0,0,0,0,50
74899,18214,23999,0,0,0,0,0,50
75457,18119,24255,0,0,0,0,0,50
75008,17846,23815,0,0,0,0,0,50
74594,18160,23959,0,0,0,0,0,50
74590,18196,23777,0,0,0,0,0,50
76125,17775,24246,0,0,0,0,0,50
74594,18200,23787,0,0,0,0,0,50
75161,18526,23617,0,0,0,0,0,50
75093,18692,24301,0,0,0,0,0,50
74692,18017,23654,0,0,0,0,0,50
74468,17791,23885,0,0,0,0,0,50
74944,18454,24001,0,0,0,0,0,50
74068,18763,23851,0,0,0,0,0,50
74181,19082,24487,0,0,0,0,0,50
74614,18533,24183,0,0,0,0,0,50
75172,18732,24666,0,0,0,0,0,50
74741,18034,24089,0,0,0,0,0,50
74907,18573,24170,0,0,0,0,0,50
74650,17879,24133,0,0,0,0,0,50
74608,18405,24107,0,0,0,0,0,50
74945,18861,23596,0,0,0,0,0,50
74329,18373,24094,0,0,0,0,0,50
73890,18200,24027,0,0,0,0,0,50
74552,18103,23613,0,0,0,0,0,50
74534,18788,24053,0,0,0,0,0,50
74900,17771,24255,0,0,0,0,0,50
75725,18594,24329,0,0,0,0,0,50
73497,18652,24338,0,0,0,0,0,50
74640,18450,24114,0,0,0,0,0,50
74984,18823,24612,0,0,0,0,0,50
73994,18336,23689,0,0,0,0,0,50
74551,18245,23719,0,0,0,0,0,50
74444,18689,24021,0,0,0,0,0,50
75152,19166,23669,0,0,0,0,0,50
74725,18563,24165,0,0,0,0,0,50
75330,18419,23914,0,0,0,0,0,50
74612,18213,23812,0,0,0,0,0,50
74757,18807,23692,0,0,0,0,0,50
75698,18535,24080,0,0,0,0,0,50
75722,18082,24338,0,0,0,0,0,50
75098,18223,23861,0,0,0,0,0,50
73797,18039,24196,0,0,0,0,0,50
74922,18378,24120,0,0,0,0,0,50
74256,18502,24003,0,0,0,0,0,50
74666,18221,23928,0,0,0,0,0,50
75903,18154,24345,0,0,0,0,0,50
75070,18114,24124,0,0,0,0,0,50
74868,18069,24097,0,0,0,0,0,50
74711,18983,24733,0,0,0,0,0,50
75041,18590,24323,0,0,0,0,0,50
74890,18593,24135,0,0,0,0,0,50
75005,18143,23882,0,0,0,0,0,50
74595,18368,24542,0,0,0,0,0,50
75296,18097,24601,0,0,0,0,0,50
73942,18203,24199,0,0,0,0,0,50
74601,17964,23573,0,0,0,0,0,50
75879,18210,24344,0,0,0,0,0,50
75047,18294,23622,0,0,0,0,0,50
75213,19132,23780,0,0,0,0,0,50
75336,18338,24100,0,0,0,0,0,50
75650,17922,24447,0,0,0,0,0,50
74858,18305,23744,0,0,0,0,0,50
73981,18232,23987,0,0,0,0,0,50
74341,18418,24322,0,0,0,0,0,50
74551,18179,23651,0,0,0,0,0,50
74434,18443,24412,0,0,0,0,0,50
75422,18453,23956,0,0,0,0,0,50
74468,18131,23739,0,0,0,0,0,50
74576,17923,24146,0,0,0,0,0,50
75332,18443,24017,0,0,0,0,0,50
75157,18599,24196,0,0,0,0,0,50
75143,18787,23815,0,0,0,0,0,50
73941,18091,24172,0,0,0,0,0,50
73958,18106,24132,0,0,0,0,0,50
73794,18055,24133,0,0,0,0,0,50
75125,18445,24075,0,0,0,0,0,50
74583,18176,23689,0,0,0,0,0,50
74808,18250,24063,0,0,0,0,0,50
74665,18253,24083,0,0,0,0,0,50
74693,18416,23973,0,0,0,0,0,50
74486,18477,24020,0,0,0,0,0,50
18832,68248,2399,0,0,0,0,0,50
19095,66677,1441,0,0,0,0,0,50
18619,70099,2950,0,0,0,0,0,50
18606,68352,2408,0,0,0,0,0,50
18524,66452,2120,0,0,0,0,0,50
18348,67978,2431,0,0,0,0,0,50
18470,68148,2105,0,0,0,0,0,50
19467,66674,1002,0,0,0,0,0,50
17944,68739,3329,0,0,0,0,0,50
18777,69528,3179,0,0,0,0,0,50
18428,69250,1927,0,0,0,0,0,50
17680,68961,3597,0,0,0,0,0,50
18610,68353,2495,0,0,0,0,0,50
18503,67531,2601,0,0,0,0,0,50
18612,68276,2680,0,0,0,0,0,50
18946,68370,2559,0,0,0,0,0,50
19081,66641,1573,0,0,0,0,0,50
19061,66871,1699,0,0,0,0,0,50
18443,68295,2443,0,0,0,0,0,50
18657,69094,2968,0,0,0,0,0,50
18939,67694,1117,0,0,0,0,0,50
18408,68124,2022,0,0,0,0,0,50
18894,68113,2378,0,0,0,0,0,50
19699,68471,2551,0,0,0,0,0,50
18855,69556,2928,0,0,0,0,0,50
18538,66100,1890,0,0,0,0,0,50
18858,68403,2873,0,0,0,0,0,50
18276,69966,2573,0,0,0,0,0,50
18901,68772,2584,0,0,0,0,0,50
18878,68288,2819,0,0,0,0,0,50
18920,68457,2480,0,0,0,0,0,50
18333,69202,3333,0,0,0,0,0,50
19118,67530,1776,0,0,0,0,0,50
18533,68532,2382,0,0,0,0,0,50
18928,66676,1557,0,0,0,0,0,50
18901,68367,2861,0,0,0,0,0,50
17926,69523,4074,0,0,0,0,0,50
17985,69344,3601,0,0,0,0,0,50
18985,68486,2077,0,0,0,0,0,50
18662,68389,1911,0,0,0,0,0,50
19172,68113,2394,0,0,0,0,0,50
18817,68091,2295,0,0,0,0,0,50
19123,66623,1480,0,0,0,0,0,50
19204,67886,1524,0,0,0,0,0,50
18868,68469,2501,0,0,0,0,0,50
19106,68948,2088,0,0,0,0,0,50
19391,67522,2490,0,0,0,0,0,50
18609,68242,2284,0,0,0,0,0,50
18562,68107,2956,0,0,0,0,0,50
19202,67631,2009,0,0,0,0,0,50
18404,67733,2444,0,0,0,0,0,50
18828,67628,2125,0,0,0,0,0,50
18840,68242,2401,0,0,0,0,0,50
18598,66412,2209,0,0,0,0,0,50
18869,67846,2427,0,0,0,0,0,50
18145,68709,2376,0,0,0,0,0,50
17967,69490,3771,0,0,0,0,0,50
18742,67860,2059,0,0,0,0,0,50
18345,68465,1923,0,0,0,0,0,50
18496,68161,2290,0,0,0,0,0,50
18617,67467,2707,0,0,0,0,0,50
19092,69532,2123,0,0,0,0,0,50
18624,67550,2690,0,0,0,0,0,50
18769,68162,1935,0,0,0,0,0,50
18629,68355,2406,0,0,0,0,0,50
18725,67567,2112,0,0,0,0,0,50
18518,68513,1533,0,0,0,0,0,50
19041,68081,3138,0,0,0,0,0,50
18647,69190,2333,0,0,0,0,0,50
19078,68041,2304,0,0,0,0,0,50
19204,68752,3442,0,0,0,0,0,50
18434,68278,2390,0,0,0,0,0,50
18974,66906,1754,0,0,0,0,0,50
18526,68257,1644,0,0,0,0,0,50
18929,68191,2139,0,0,0,0,0,50
18917,68745,3455,0,0,0,0,0,50
18165,69192,2082,0,0,0,0,0,50
18978,68540,2452,0,0,0,0,0,50
19098,67861,2593,0,0,0,0,0,50
18998,69426,2367,0,0,0,0,0,50
17939,69359,3586,0,0,0,0,0,50
18897,68280,2409,0,0,0,0,0,50
18662,68293,2391,0,0,0,0,0,50
18835,67850,2645,0,0,0,0,0,50
18873,68285,2733,0,0,0,0,0,50
18802,68235,2368,0,0,0,0,0,50
19335,67709,2566,0,0,0,0,0,50
18680,68320,2340,0,0,0,0,0,50
18621,70289,3047,0,0,0,0,0,50
18943,68539,2373,0,0,0,0,0,50
18853,67997,2088,0,0,0,0,0,50
18856,68243,2389,0,0,0,0,0,50
18644,70019,2792,0,0,0,0,0,50
18776,68431,2976,0,0,0,0,0,50
18500,68779,2595,0,0,0,0,0,50
18680,68091,2479,0,0,0,0,0,50
18495,67617,2283,0,0,0,0,0,50
18587,68496,2195,0,0,0,0,0,50
18456,67900,2069,0,0,0,0,0,50
19228,68374,2643,0,0,0,0,0,50
18458,68345,2312,0,0,0,0,0,50
19161,68398,2331,0,0,0,0,0,50
18761,68322,2468,0,0,0,0,0,50
18782,68361,2462,0,0,0,0,0,50
18913,68189,1945,0,0,0,0,0,50
18241,69000,2248,0,0,0,0,0,50
18987,68329,2471,0,0,0,0,0,50
18582,68383,2318,0,0,0,0,0,50
18080,68773,2654,0,0,0,0,0,50
18725,68184,2388,0,0,0,0,0,50
18550,68453,2635,0,0,0,0,0,50
18795,68112,2318,0,0,0,0,0,50
43440,38187,70194,0,0,0,0,0,50
44695,37750,70842,0,0,0,0,0,50
43106,38192,70103,0,0,0,0,0,50
43433,37847,70489,0,0,0,0,0,50
43126,37649,70249,0,0,0,0,0,50
43318,38168,70137,0,0,0,0,0,50
44522,36912,71124,0,0,0,0,0,50
44872,37751,71520,0,0,0,0,0,50
43061,38938,69327,0,0,0,0,0,50
44184,37214,71170,0,0,0,0,0,50
43396,37761,70142,0,0,0,0,0,50
44390,37622,69800,0,0,0,0,0,50
43352,38187,70341,0,0,0,0,0,50
44689,37728,70844,0,0,0,0,0,50
44510,37505,72050,0,0,0,0,0,50
43737,37966,69921,0,0,0,0,0,50
43254,38532,70260,0,0,0,0,0,50
43615,38240,70480,0,0,0,0,0,50
42910,38359,69950,0,0,0,0,0,50
43330,37950,70001,0,0,0,0,0,50
43784,38396,70268,0,0,0,0,0,50
43725,38260,70286,0,0,0,0,0,50
43402,38462,70118,0,0,0,0,0,50
43506,38117,70220,0,0,0,0,0,50
44568,37915,71080,0,0,0,0,0,50
42824,39263,69962,0,0,0,0,0,50
44914,36749,71213,0,0,0,0,0,50
43219,37765,70470,0,0,0,0,0,50
43411,38265,69650,0,0,0,0,0,50
44694,37750,70853,0,0,0,0,0,50
43121,38191,70164,0,0,0,0,0,50
43093,37507,70490,0,0,0,0,0,50
43585,38093,70125,0,0,0,0,0,50
43706,37623,71153,0,0,0,0,0,50
43459,38177,70178,0,0,0,0,0,50
44698,37638,70992,0,0,0,0,0,50
44061,37823,70818,0,0,0,0,0,50
42662,38123,69863,0,0,0,0,0,50
43953,37520,70739,0,0,0,0,0,50
45171,36893,71094,0,0,0,0,0,50
42910,38026,70601,0,0,0,0,0,50
43847,37231,70837,0,0,0,0,0,50
43905,38572,70417,0,0,0,0,0,50
43433,38634,69761,0,0,0,0,0,50
44065,37154,70442,0,0,0,0,0,50
43712,37680,69921,0,0,0,0,0,50
43138,38679,69651,0,0,0,0,0,50
43893,38421,70381,0,0,0,0,0,50
42636,38184,70410,0,0,0,0,0,50
43603,37737,70749,0,0,0,0,0,50
43527,37863,70402,0,0,0,0,0,50
44522,37653,71009,0,0,0,0,0,50
43758,38453,69586,0,0,0,0,0,50
44613,37837,70737,0,0,0,0,0,50
43829,38549,70457,0,0,0,0,0,50
42921,38053,70174,0,0,0,0,0,50
43145,38090,70124,0,0,0,0,0,50
43339,38304,69859,0,0,0,0,0,50
43239,37945,70598,0,0,0,0,0,50
42952,38185,70049,0,0,0,0,0,50
42278,38708,69845,0,0,0,0,0,50
43459,37891,70490,0,0,0,0,0,50
43370,38405,70052,0,0,0,0,0,50
43387,38229,70056,0,0,0,0,0,50
43376,38128,70621,0,0,0,0,0,50
43210,38138,70102,0,0,0,0,0,50
43878,37788,70429,0,0,0,0,0,50
43817,38352,70508,0,0,0,0,0,50
43483,38029,70287,0,0,0,0,0,50
43414,38323,69998,0,0,0,0,0,50
43707,38199,70451,0,0,0,0,0,50
43431,38310,70285,0,0,0,0,0,50
44782,37675,70865,0,0,0,0,0,50
44731,37719,70620,0,0,0,0,0,50
43431,37877,70483,0,0,0,0,0,50
44018,38665,70517,0,0,0,0,0,50
43424,38118,70264,0,0,0,0,0,50
43886,38043,70550,0,0,0,0,0,50
44013,37892,70626,0,0,0,0,0,50
43135,37706,69794,0,0,0,0,0,50
43150,38223,70030,0,0,0,0,0,50
43756,38375,69402,0,0,0,0,0,50
43569,38161,70248,0,0,0,0,0,50
43646,38676,69950,0,0,0,0,0,50
43914,37596,70572,0,0,0,0,0,50
44303,38011,70826,0,0,0,0,0,50
43939,37986,70250,0,0,0,0,0,50
43811,37895,70273,0,0,0,0,0,50
43441,38256,70378,0,0,0,0,0,50
43527,38059,70052,0,0,0,0,0,50
43298,38504,69660,0,0,0,0,0,50
43609,37921,70541,0,0,0,0,0,50
43547,37883,70487,0,0,0,0,0,50
43145,38104,69742,0,0,0,0,0,50
42222,38185,70300,0,0,0,0,0,50
43668,38533,70140,0,0,0,0,0,50
43666,38218,70274,0,0,0,0,0,50
43637,37406,70593,0,0,0,0,0,50
43039,38161,70176,0,0,0,0,0,50
42482,37976,70714,0,0,0,0,0,50
43514,38024,70313,0,0,0,0,0,50
43450,38578,70192,0,0,0,0,0,50
43469,38289,70024,0,0,0,0,0,50
43721,38244,70101,0,0,0,0,0,50
44650,37590,70775,0,0,0,0,0,50
43991,37958,70560,0,0,0,0,0,50
43285,38303,69681,0,0,0,0,0,50
43328,38144,70079,0,0,0,0,0,50
43468,38230,70223,0,0,0,0,0,50
43576,38335,70045,0,0,0,0,0,50
43149,38421,70068,0,0,0,0,0,50
44343,37235,70938,0,0,0,0,0,50
36771,75937,70503,0,0,0,0,0,50
38037,75965,70656,0,0,0,0,0,50
34211,76062,70324,0,0,0,0,0,50
35845,75251,70512,0,0,0,0,0,50
33542,75936,70349,0,0,0,0,0,50
33988,75248,70612,0,0,0,0,0,50
33096,75975,71000,0,0,0,0,0,50
37089,75764,70309,0,0,0,0,0,50
37329,75885,70682,0,0,0,0,0,50
38444,75735,70986,0,0,0,0,0,50
35999,75261,70567,0,0,0,0,0,50
34300,76640,69635,0,0,0,0,0,50
37161,76092,70444,0,0,0,0,0,50
33451,75943,70494,0,0,0,0,0,50
33082,75720,70826,0,0,0,0,0,50
38419,75527,70408,0,0,0,0,0,50
36614,75896,70381,0,0,0,0,0,50
38277,76075,70725,0,0,0,0,0,50
37740,75828,71408,0,0,0,0,0,50
37106,75742,70177,0,0,0,0,0,50
38736,75871,70764,0,0,0,0,0,50
38136,76158,70997,0,0,0,0,0,50
35193,74881,70592,0,0,0,0,0,50
35853,75321,70408,0,0,0,0,0,50
34301,76163,70348,0,0,0,0,0,50
36172,75830,70674,0,0,0,0,0,50
34101,75530,70944,0,0,0,0,0,50
37900,75961,70568,0,0,0,0,0,50
36661,75456,70316,0,0,0,0,0,50
37695,75993,71162,0,0,0,0,0,50
32892,76096,71309,0,0,0,0,0,50
34035,76509,70207,0,0,0,0,0,50
33116,75569,70074,0,0,0,0,0,50
35939,76301,70543,0,0,0,0,0,50
38314,75878,70478,0,0,0,0,0,50
34119,76447,70890,0,0,0,0,0,50
36912,76078,70322,0,0,0,0,0,50
36781,75993,70365,0,0,0,0,0,50
38183,75924,70633,0,0,0,0,0,50
36707,76158,70544,0,0,0,0,0,50
35023,75513,70724,0,0,0,0,0,50
35148,74961,70745,0,0,0,0,0,50
36136,75452,70422,0,0,0,0,0,50
34205,76050,70258,0,0,0,0,0,50
34676,76123,69914,0,0,0,0,0,50
37161,75864,70478,0,0,0,0,0,50
35737,75287,70584,0,0,0,0,0,50
36022,75133,70615,0,0,0,0,0,50
33295,75573,70746,0,0,0,0,0,50
34080,76004,70883,0,0,0,0,0,50
38316,75796,70762,0,0,0,0,0,50
36693,75912,70468,0,0,0,0,0,50
37800,75926,70770,0,0,0,0,0,50
38073,76341,70343,0,0,0,0,0,50
34070,76533,71109,0,0,0,0,0,50
37149,76016,70560,0,0,0,0,0,50
33033,75948,71183,0,0,0,0,0,50
38267,76006,70606,0,0,0,0,0,50
38203,75906,70666,0,0,0,0,0,50
36923,75943,70485,0,0,0,0,0,50
34384,76131,70179,0,0,0,0,0,50
33922,76420,71092,0,0,0,0,0,50
38374,75951,70930,0,0,0,0,0,50
36583,75807,71248,0,0,0,0,0,50
34143,75988,70344,0,0,0,0,0,50
38150,76098,70461,0,0,0,0,0,50
35950,75337,70489,0,0,0,0,0,50
36402,75285,70673,0,0,0,0,0,50
34763,75946,69788,0,0,0,0,0,50
38572,75650,71186,0,0,0,0,0,50
38561,76141,70334,0,0,0,0,0,50
37141,75711,70749,0,0,0,0,0,50
36894,76577,70039,0,0,0,0,0,50
36655,75857,70561,0,0,0,0,0,50
32916,76035,70826,0,0,0,0,0,50
36497,75774,70573,0,0,0,0,0,50
37209,75966,70282,0,0,0,0,0,50
37324,76227,71025,0,0,0,0,0,50
34165,75615,70956,0,0,0,0,0,50
36636,76138,70579,0,0,0,0,0,50
33323,76015,70202,0,0,0,0,0,50
33427,76026,70353,0,0,0,0,0,50
34052,75852,70286,0,0,0,0,0,50
36730,75964,70370,0,0,0,0,0,50
37023,76067,70483,0,0,0,0,0,50
36712,75611,70366,0,0,0,0,0,50
36056,76002,70561,0,0,0,0,0,50
38008,75971,70701,0,0,0,0,0,50
34179,75884,70436,0,0,0,0,0,50
38154,76020,70551,0,0,0,0,0,50
37054,75599,70367,0,0,0,0,0,50
36457,75804,70880,0,0,0,0,0,50
37084,75746,70725,0,0,0,0,0,50
36479,75899,70661,0,0,0,0,0,50
38517,75961,70600,0,0,0,0,0,50
36881,75692,70592,0,0,0,0,0,50
35738,75185,70353,0,0,0,0,0,50
34407,76108,70192,0,0,0,0,0,50
36885,75888,70486,0,0,0,0,0,50
36587,75810,70600,0,0,0,0,0,50
34075,76002,70335,0,0,0,0,0,50
36850,75960,70804,0,0,0,0,0,50
36840,75821,70416,0,0,0,0,0,50
36357,75596,70826,0,0,0,0,0,50
34540,76191,70666,0,0,0,0,0,50
36871,75966,70454,0,0,0,0,0,50
37670,75891,70448,0,0,0,0,0,50
37886,76080,70941,0,0,0,0,0,50
38086,76040,70648,0,0,0,0,0,50
33999,76217,70558,0,0,0,0,0,50
36674,75784,70537,0,0,0,0,0,50
37737,76093,70615,0,0,0,0,0,50
37874,76178,70653,0,0,0,0,0,50
34147,76045,70241,0,0,0,0,0,50
34292,76087,70569,0,0,0,0,0,50
36009,75158,70521,0,0,0,0,0,50
34415,76097,70351,0,0,0,0,0,50
36028,75675,70411,0,0,0,0,0,50
34220,76072,70286,0,0,0,0,0,50
35994,75417,70552,0,0,0,0,0,50
35712,75237,70469,0,0,0,0,0,50
36880,75877,70479,0,0,0,0,0,50
33105,75975,71004,0,0,0,0,0,50
37974,75914,70700,0,0,0,0,0,50
23867,33076,41411,0,0,0,0,0,50
23227,32711,40827,0,0,0,0,0,50
23724,33545,41524,0,0,0,0,0,50
23300,33291,41656,0,0,0,0,0,50
24060,34130,42823,0,0,0,0,0,50
23906,33661,42359,0,0,0,0,0,50
23800,32895,41474,0,0,0,0,0,50
24334,33414,41580,0,0,0,0,0,50
23917,32754,41313,0,0,0,0,0,50
24642,32913,42361,0,0,0,0,0,50
23047,33291,41070,0,0,0,0,0,50
24287,33430,40781,0,0,0,0,0,50
22914,32597,40002,0,0,0,0,0,50
23877,33737,41581,0,0,0,0,0,50
23706,33147,41669,0,0,0,0,0,50
23883,33058,41388,0,0,0,0,0,50
23694,33185,41720,0,0,0,0,0,50
23963,33047,41396,0,0,0,0,0,50
23915,33487,41583,0,0,0,0,0,50
23233,32702,40834,0,0,0,0,0,50
23145,32905,41047,0,0,0,0,0,50
23802,33025,41254,0,0,0,0,0,50
24490,32301,40744,0,0,0,0,0,50
23581,33105,41283,0,0,0,0,0,50
24417,33852,40848,0,0,0,0,0,50
23767,33062,41259,0,0,0,0,0,50
24133,33185,41411,0,0,0,0,0,50
23897,31995,41620,0,0,0,0,0,50
23106,32685,40817,0,0,0,0,0,50
23888,33369,41491,0,0,0,0,0,50
23724,33125,41352,0,0,0,0,0,50
23528,32628,40615,0,0,0,0,0,50
24078,33421,41229,0,0,0,0,0,50
23313,32610,40807,0,0,0,0,0,50
23288,33187,41602,0,0,0,0,0,50
23868,33118,41234,0,0,0,0,0,50
23250,32675,40851,0,0,0,0,0,50
23240,32610,41952,0,0,0,0,0,50
23453,33357,41502,0,0,0,0,0,50
24348,32602,41172,0,0,0,0,0,50
23028,32873,40585,0,0,0,0,0,50
23991,33283,41471,0,0,0,0,0,50
23856,32860,41244,0,0,0,0,0,50
23771,34020,42465,0,0,0,0,0,50
23255,32860,40867,0,0,0,0,0,50
23719,33324,40752,0,0,0,0,0,50
23859,32956,41367,0,0,0,0,0,50
23705,32863,40586,0,0,0,0,0,50
23758,33190,41422,0,0,0,0,0,50
24228,32348,41399,0,0,0,0,0,50
24022,32982,41808,0,0,0,0,0,50
23413,32771,40826,0,0,0,0,0,50
23476,32388,40744,0,0,0,0,0,50
23558,33029,41005,0,0,0,0,0,50
23682,32452,41345,0,0,0,0,0,50
24196,32603,41112,0,0,0,0,0,50
24219,33192,41142,0,0,0,0,0,50
24137,33230,41609,0,0,0,0,0,50
23832,33829,40987,0,0,0,0,0,50
23953,33083,41347,0,0,0,0,0,50
22953,32745,40630,0,0,0,0,0,50
24469,33076,42100,0,0,0,0,0,50
23647,32834,41062,0,0,0,0,0,50
23904,32367,41632,0,0,0,0,0,50
23769,33565,41268,0,0,0,0,0,50
23775,33346,41670,0,0,0,0,0,50
23611,33623,41686,0,0,0,0,0,50
23990,33516,41349,0,0,0,0,0,50
23896,33383,41769,0,0,0,0,0,50
24191,33102,41631,0,0,0,0,0,50
23641,33278,41175,0,0,0,0,0,50
24237,32897,41306,0,0,0,0,0,50
23531,33301,41770,0,0,0,0,0,50
24407,34003,40853,0,0,0,0,0,50
23580,33501,41400,0,0,0,0,0,50
23590,32901,41766,0,0,0,0,0,50
24043,32985,40912,0,0,0,0,0,50
23869,33051,41716,0,0,0,0,0,50
23333,32420,40820,0,0,0,0,0,50
23690,33285,41287,0,0,0,0,0,50
23732,33397,41303,0,0,0,0,0,50
40718,66889,43053,0,0,0,0,0,50
40209,66779,42711,0,0,0,0,0,50
40924,66607,43822,0,0,0,0,0,50
41214,66485,43425,0,0,0,0,0,50
40231,65934,42084,0,0,0,0,0,50
40356,66309,43113,0,0,0,0,0,50
40516,67034,42868,0,0,0,0,0,50
41466,66708,42544,0,0,0,0,0,50
42020,66116,42408,0,0,0,0,0,50
40035,66737,42414,0,0,0,0,0,50
40781,67089,43327,0,0,0,0,0,50
41745,66570,42511,0,0,0,0,0,50
40579,66623,43973,0,0,0,0,0,50
40429,66245,43497,0,0,0,0,0,50
40531,66666,43177,0,0,0,0,0,50
41867,66250,42517,0,0,0,0,0,50
40517,66680,42902,0,0,0,0,0,50
39817,66297,42345,0,0,0,0,0,50
40491,66523,44314,0,0,0,0,0,50
40682,66570,43388,0,0,0,0,0,50
40097,66874,42895,0,0,0,0,0,50
40246,67548,42535,0,0,0,0,0,50
39532,66532,42291,0,0,0,0,0,50
39847,66457,42471,0,0,0,0,0,50
40614,66873,42763,0,0,0,0,0,50
40812,66786,43181,0,0,0,0,0,50
41210,66212,43567,0,0,0,0,0,50
40886,67201,43346,0,0,0,0,0,50
40606,66786,42283,0,0,0,0,0,50
40526,66871,42487,0,0,0,0,0,50
40734,66766,43169,0,0,0,0,0,50
40931,66061,42857,0,0,0,0,0,50
40981,66624,44099,0,0,0,0,0,50
40868,66927,43217,0,0,0,0,0,50
39895,66046,41957,0,0,0,0,0,50
39873,67013,42680,0,0,0,0,0,50
39765,66209,42192,0,0,0,0,0,50
41328,67098,43698,0,0,0,0,0,50
40658,66902,43161,0,0,0,0,0,50
40861,66706,43903,0,0,0,0,0,50
40904,66876,42969,0,0,0,0,0,50
41105,67192,43148,0,0,0,0,0,50
40397,66811,42925,0,0,0,0,0,50
41042,66781,43959,0,0,0,0,0,50
41185,66785,43768,0,0,0,0,0,50
40312,66198,42558,0,0,0,0,0,50
39953,66563,42204,0,0,0,0,0,50
40330,66769,42632,0,0,0,0,0,50
40789,67077,43340,0,0,0,0,0,50
41654,66220,43407,0,0,0,0,0,50
40724,66919,43028,0,0,0,0,0,50
41056,67029,43214,0,0,0,0,0,50
40745,66937,43092,0,0,0,0,0,50
40729,66541,43034,0,0,0,0,0,50
40559,66765,43022,0,0,0,0,0,50
41360,67237,42836,0,0,0,0,0,50
41203,66019,43001,0,0,0,0,0,50
39854,66283,42937,0,0,0,0,0,50
40880,67042,43086,0,0,0,0,0,50
41044,66860,43589,0,0,0,0,0,50
40270,67034,42396,0,0,0,0,0,50
40016,67255,42705,0,0,0,0,0,50
41235,65896,43139,0,0,0,0,0,50
